group,ratioRank,mediaId,mediaName,impressions,dailyFootfall,ratio,dailyFootfallx30,copyMonthlyVsDailyX30,copyDailyVsFootfall,copyMonthlyVsImpressions,copySnippets,copyMismatchReasons,description,effectMemo,priceNote,location,price,cpm,recalcCpm,priceEqualsImpressions,hasProposal,proposalFileExists,proposalFileCount,reviewStatus,reviewReason,alreadyPhaseB6,isActive,mediaSubCategory
3,38,cmo5yramn000504jul2h2i3y6,시청 프레지던트호텔 아트월 광고,2800000,33414,83.8,1002420,카피숫자없음,카피숫자없음,카피숫자없음,,,"프레지던트 호텔 전면 옥외광고는 서울 중구 을지로 16 시청광장과 명동을 잇는 도심 핵심 입지에 위치한 대형 솔벤트현수막 매체입니다. 시청역과 을지로입구역 사이 교차로에 면해 있어 서울시청, 롯데백화점 본점, 프레스센터 등 주요 상권 및 관공서 이용객을 모두 아우를 수 있습니다. 유동 인구는 직장인·관광객·쇼핑 방문객이 고르게 분포하며 버스·승용차·보행자 동선 모두에서 장시간 노출이 가능합니다. 전면 건물형 대형 래핑 특성상 시야 방해가 없고 곡면 구조로 인해 원거리에서도 높은 시각 주목도를 확보할 수 있습니다. 브랜드 인지도 제고, 신제품 론칭, 공공 캠페인 등 대형 메시지 전달에 적합하며 명동과 시청권을 동시에 커버하는 서울 중심권 대표 프리미엄 옥외광고 매체입니다.","서울 중구 을지로 16 프레지던트호텔 전면에 설치된 초대형 53.14m × 15.69m 커브형 아트월(솔벤트 현수막) 매체입니다. 시청광장과 명동을 잇는 핵심 교차로에 위치하여 서울시청, 롯데백화점, 프레스센터 등 주요 시설 이용객을 광범위하게 커버합니다. 곡면 구조와 대형 스케일로 원거리 시인성이 뛰어나며, 브랜드 인지도 제고와 대형 메시지 전달에 최적화된 서울 중심권 대표 프리미엄 OOH 매체입니다. 24시간 노출이 가능합니다.","아트월 광고 2주 기준 120,000,000원 (VAT 별도). 1개월 환산 시 별도 문의.",서울 중구 을지로 16 프레지던트호텔,120000000,42857,42857,N,false,없음,0,clean,,N,true,wall_mural
3,40,cmqsve0ds00000ajffvsoi5xm,어린이대공원역 지하철 7호선 CM보드 영상 광고 (디지털),2700000,33000,81.82,990000,카피숫자없음,카피숫자없음,카피숫자없음,,,"지하철 7호선 어린이대공원역에 설치된 CM보드 매체입니다. 총 6기 규모로, 어린이대공원과 핵심 상권이 인접한 역사입니다. 주말과 휴일에 가족·어린이 유동이 많습니다.",어린이대공원역 CM보드는 어린이대공원과 상권이 인접한 역사에 위치한 매체입니다. 주말과 휴일에 가족·어린이 동반 이용객에게 효과적입니다.,어린이대공원역 전체 기준 (6기) / VAT 별도,서울 광진구 능동로 216 어린이대공원역 대합실,4200000,1556,1556,N,false,없음,0,clean,,N,true,subway_station
3,39,cmqsv94cy00030bjcnuxvei3k,어린이대공원역 지하철 7호선 CM보드 조명 광고 (인쇄),2700000,33000,81.82,990000,카피숫자없음,카피숫자없음,카피숫자없음,,,"지하철 7호선 어린이대공원역에 설치된 CM보드 매체입니다. 총 6기 규모로, 어린이대공원과 핵심 상권이 인접한 역사입니다. 주말과 휴일에 가족·어린이 유동이 많습니다.",어린이대공원역 CM보드는 어린이대공원과 상권이 인접한 역사에 위치한 매체입니다. 주말과 휴일에 가족·어린이 동반 이용객에게 효과적입니다.,어린이대공원역 전체 기준 (6기) / VAT 별도,서울 광진구 능동로 216 어린이대공원역 대합실,4200000,1556,1556,N,false,없음,0,clean,,N,true,subway_station
3,41,cmokcok1s000204l1rtbt1scz,스타필드 하남 주차장 파노라마 광고,5500000,70000,78.57,2100000,카피숫자없음,일치,카피숫자없음,"일평균 7만 명→70,000 | 일평균 7만 명→70,000",,"스타필드 하남 주차장 파노라마 와이드칼라 동측은 차량 진·출입 동선에 위치하여 방문객 모든 차량을 100% 커버할 수 있는 핵심 광고 매체입니다. 넓고 연속적인 파노라마 와이드 전광판 형태로 주행 중 시선 집중도를 극대화하며 고급스러운 연출로 브랜드 메시지를 강렬하게 각인시킵니다. 일평균 7만 명, 주말 최대 10만 명이 방문하는 스타필드의 특성상 광역권 소비자 타깃에 효과적인 노출이 가능합니다. 자동차·가전·IT·금융 등 프리미엄 업종 광고에 적합하며 브랜드 이미지 제고와 구매전환 유도에 최적화된 매체입니다.","스타필드 하남 주차장 차량 진·출입 동선에 위치한 파노라마 와이드칼라 전광판(상단 6.18m×4m + 벽면 23m×2.5m)입니다. 방문객 모든 차량을 100% 커버하는 핵심 매체로, 주행 중 시선 집중도를 극대화하는 넓고 연속적인 파노라마 형태가 특징입니다. 일평균 7만 명(주말 최대 10만 명)이 방문하는 스타필드의 특성상 광역권 소비자 타깃에 효과적이며, 자동차·가전·IT·금융 등 프리미엄 업종 광고에 최적화되어 브랜드 이미지 제고와 구매전환 유도에 강력한 효과를 발휘합니다. 1개월 단위 및 패키지(2개/6개 턴키) 옵션으로 유연한 집행이 가능합니다.","와이드칼라 15,000,000원 / 2개 패키지 25,000,000원 / 6개 턴키 패키지 60,000,000원 (VAT 별도)",경기 하남시 신장동 616,15000000,2727,2727,N,false,없음,0,clean,,N,true,mall
3,42,cmo61lsrg000204juraw6dpsw,이태원역 178 외벽 아트월 광고,1800000,23286,77.3,698580,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 용산구 이태원로 중심 상권에 위치한 이태원 178 건물 외벽 광고는 전면과 측면을 동시에 활용할 수 있는 대형 파나플렉스 매체입니다. 이태원은 2030 세대의 밀집 유동과 카드 소비액 기준 Top Tier 상권으로 트렌드 리딩 소비자들이 집중되는 지역입니다. 특히 이태원역 3번 출구 인근의 주요 동선에 위치하여 보행자와 차량 모두에게 높은 가시성을 제공합니다. 대형 사이즈의 매체는 브랜드 임팩트를 극대화하며 글로벌 브랜드 런칭, 뮤직·패션 캠페인, 라이프스타일 타깃 마케팅에 최적화된 매체입니다.","서울 용산구 이태원로 178에 위치한 대형 파나플렉스 매체입니다. 전면 13.2m × 5.8m + 좌측면 9m × 5.8m 총 2면 구조로 이태원역 3번 출구 인근에서 보행자와 차량 모두에게 높은 가시성을 제공합니다. 이태원 특유의 글로벌·트렌디 유동인구를 타겟으로 글로벌 브랜드 런칭, 뮤직·패션·라이프스타일 캠페인에 최적화된 프리미엄 OOH 매체입니다.","빌보드 광고 2주 기준 70,000,000원 (VAT 별도)",서울 용산구 이태원로 178,70000000,38889,38889,N,false,없음,0,clean,,N,true,wall_mural
3,43,cmqit76mb000004l4bwjq16q1,부산 스마트 쉼터형 버스쉘터 광고,6500000,85000,76.47,2550000,카피숫자없음,카피숫자없음,카피숫자없음,,,"부산 서면역·롯데호텔백화점과 센텀시티역·벡스코에 설치된 프리미엄 스마트 쉼터형 버스쉘터 광고입니다. 양면 디지털/정적 패널이 내장된 스마트 구조로 차량과 보행자 모두에게 높은 시인성을 제공합니다. 특히 서면역(05-319)은 센텀시티역(09-136)과 1:1 패키지 판매가 가능하며, 장기 계약 시 최대 20% 할인 혜택을 제공하는 부산 대표 생활밀착형 OOH 매체입니다.",부산 핵심 상권인 서면과 센텀시티에 위치한 스마트 쉼터형 버스쉘터는 차량 정차 시와 보행자 이동 시 모두 강력한 노출이 가능합니다. 서면역 매체는 센텀시티역과 패키지 판매로 부산 동서축 주요 동선을 동시에 커버할 수 있어 효율이 매우 높습니다.,"서면역·롯데호텔백화점: 3,000,000원 / 센텀시티역·벡스코: 2,000,000원 (1기=2면, VAT 별도)",부산광역시 부산진구 서면역·롯데호텔백화점 인근 / 해운대구 센텀시티역·벡스코 인근,3000000,462,462,N,false,없음,0,clean,,N,true,bus_shelter
3,44,cmqa7egri000204jukbc91zqd,제주공항 1층 도착장 LED 광고,3200000,42000,76.19,1260000,카피숫자없음,카피숫자없음,카피숫자없음,,,"제주국제공항 1층 도착장(캐로셀 및 기둥)에 설치된 LED 디지털 매체입니다. 캐로셀 5기 10면 + 기둥 4기 12면 + 확장형 1기 3면으로 총 10기 25면으로 구성되어 있으며, 공항 도착 승객과 픽업객에게 강력한 노출 효과를 제공합니다. 1개월 단위로 일 150회 송출이 가능한 프리미엄 공항 DOOH 매체입니다.","제주국제공항 1층 도착장 내 총 10기 25면 LED 디지털 매체입니다. 캐로셀과 기둥에 설치되어 도착 승객과 픽업객의 시선을 집중적으로 사로잡을 수 있으며, 1개월 단위로 일 150회 송출이 가능합니다. 개별 판매가 불가능한 패키지 상품으로, 제주 도착객 대상 브랜드 인지도 제고에 최적화된 프리미엄 공항 DOOH 매체입니다.","1구좌 기준 월 2,000만원 (VAT 별도)",제주 제주시 공항로 2 제주국제공항,20000000,6250,6250,N,false,없음,0,clean,,N,true,digital_signage
3,45,cmqa8ejxd000004lacybzvzho,"제주공항 3층 출발장 라이트박스 광고(LB-09, LB-10)",2400000,32000,75,960000,카피숫자없음,카피숫자없음,카피숫자없음,,,"제주국제공항 3층 출발장에 설치된 라이트박스 백라이트 매체입니다. LB-09와 LB-10 총 2기로 구성되어 있으며, 출발 승객이 E/C 게이트로 이동하는 주요 동선에 위치해 강력한 노출 효과를 제공합니다. 상시 노출이 가능한 프리미엄 공항 정적 OOH 매체입니다.","제주국제공항 3층 출발장에 설치된 라이트박스 매체(LB-09, LB-10)입니다. 출발 승객이 E/C 게이트로 이동하는 주요 동선에 위치해 상시 노출이 가능하며, 제주 여행객 대상 브랜드 인지도 제고에 효과적인 공항 정적 OOH 매체입니다.","1기 기준 월 2,000만원 (VAT 별도)",제주특별자치도 제주시 공항로 2 제주국제공항 3층 출발장,20000000,8333,8333,N,false,없음,0,clean,,N,true,airport
3,46,cmqa89ys3000g04laexgq6r7t,제주공항 2층 면세점 라이트박스 광고,2600000,35000,74.29,1050000,카피숫자없음,카피숫자없음,카피숫자없음,,,"제주국제공항 2층 JDC 면세점 구간에 설치된 라이트박스 백라이트 매체입니다. LB-02~05, LB-06, LB-07, LB-08 등 총 7기로 구성되어 있으며, 면세점 이용객의 주요 동선과 대기 공간에 위치해 상시 노출이 가능합니다. 고품질 그래픽으로 브랜드 이미지를 효과적으로 전달할 수 있는 프리미엄 공항 정적 OOH 매체입니다.","제주국제공항 2층 JDC 면세점 구간에 설치된 라이트박스 매체입니다. LB-02~05 (3.2×1.8m), LB-06 (2.75×2m), LB-07 (3.2×1.3m), LB-08 (3.9×1.8m) 등으로 구성되어 있으며, 면세점 이용객의 동선과 대기 공간에 위치해 상시 노출이 가능합니다. 고품질 그래픽으로 브랜드 이미지를 효과적으로 전달할 수 있는 공항 정적 OOH 매체입니다.","LB-02~05 / LB-06 기준 월 1,500만원 (VAT 별도)",제주특별자치도 제주시 공항로 2 제주국제공항 2층 JDC 면세점 구간,15000000,5769,5769,N,false,없음,0,clean,,N,true,airport
3,47,cmqa7t29m000404l4hc1dw5zl,제주공항 1층 국내/국제 경계선 LED 광고,3500000,48000,72.92,1440000,카피숫자없음,카피숫자없음,카피숫자없음,,,제주국제공항 1층 국내선과 국제선 경계 지점에 설치된 대형 LED 디지털 매체입니다. 12m × 4m 크기로 공항 이용객의 주요 이동 동선상에 위치해 강력한 시인성을 확보하고 있습니다. 국내·국제선 이용객 모두에게 노출이 가능한 프리미엄 공항 DOOH 매체입니다.,제주국제공항 1층 국내선과 국제선 경계 지점에 설치된 대형 LED 매체(12m × 4m)입니다. 공항 이용객의 주요 이동 동선에 위치해 국내·국제선 승객 모두에게 높은 노출 효과를 제공합니다. 1일 150회 송출이 가능한 프리미엄 공항 DOOH 매체입니다.,"1구좌 기준 월 1,000만원 (VAT 별도)",제주특별자치도 제주시 공항로 2 제주국제공항 1층 국내/국제선 경계 지점,10000000,2857,2857,N,false,없음,0,clean,,N,true,digital_signage
3,48,cmqaeqzrx000104i5124jpxif,AK플라자 수원점 LED 광고,5200000,72000,72.22,2160000,카피숫자없음,카피숫자없음,카피숫자없음,,,"경기도 수원 AK플라자에 설치된 커브드 LED와 신규 LED 디지털 매체 패키지입니다. LED-A(8m × 3.4m 커브드)와 LED-B(5.2m × 2.3m)로 구성되어 있으며, 산업시설과 백화점 구역을 동시에 커버할 수 있는 실내 DOOH 매체입니다. 동시 집행이 가능한 패키지 상품입니다.","경기도 수원 AK플라자에 설치된 커브드 LED(8m × 3.4m)와 신규 LED(5.2m × 2.3m) 패키지 매체입니다. 산업시설과 백화점 구역을 동시에 커버할 수 있으며, 일 100회 이상 송출이 보장됩니다. 동시 집행이 가능한 실내 DOOH 패키지 상품으로, 수원 상권에서 효율적인 노출이 가능합니다.","LED-A + LED-B 패키지 월 4,000,000원 (VAT 별도)",경기도 수원시 팔달구 덕영대로 924 AK플라자 수원,4000000,769,769,N,false,없음,0,clean,,N,true,mall
3,49,cmpwwytko000004jpqecqr1ro,서울 남부버스터미널 LED 전광판 광고,1800000,25000,72,750000,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 서초구 남부버스터미널 중앙 벽면 눈높이에 설치된 대형 LED 전광판 매체입니다. 시외버스 이용객이 대합실에서 대기하며 직접 눈에 띄는 위치로, 승객들의 체류 시간이 길어 높은 주목도와 광고 효과를 기대할 수 있습니다. 2.5mm 초고화질 LED로 선명한 영상과 이미지를 송출하며, 지역 브랜드, 여행사, 공공기관 홍보에 최적화된 프리미엄 OOH 매체입니다.","서울 남부버스터미널 중앙 벽면 눈높이에 위치한 3.6m x 1.2m LED 전광판입니다. 대합실 이용객들이 자연스럽게 시선을 두는 위치로, 2.5mm 초고화질 LED로 선명한 영상을 송출합니다. 하루 130회 이상(20초 기준) 송출되며, 장거리 여행객과 지역 주민에게 효과적인 광고 노출이 가능합니다. 여행사, 지역 브랜드, 공공기관 캠페인에 추천합니다.","3,000,000원 (VAT 별도 / 1구좌)",서울특별시 서초구 효령로 292 서울남부버스터미널,3000000,1667,1667,N,true,있음,1,clean,,N,false,digital_signage
3,50,cmpwxsqf5000004jst7x1huq3,KTX 경주역 출입구 상단 조명 광고 (1번/2번),2500000,35000,71.43,1050000,카피숫자없음,카피숫자없음,카피숫자없음,,,"경상북도 경주시 KTX 경주역 1번 주 출입구 상단에 설치된 대형 조명광고 매체입니다. 1번과 2번 두 개의 조명사인이 나란히 배치되어 있으며, 경주역은 유네스코 세계문화유산 도시 경주의 관문으로 외국인 관광객, 비즈니스 출장객, 가족 여행객, 지역 주민 등 다양한 이용객이 집중되는 주요 교통 허브입니다. 출입구 상단 눈높이 위치에 대형 조명으로 설치되어 야간에도 강력한 시인성과 브랜드 인지도를 제공하는 프리미엄 조명광고 매체입니다.","KTX 경주역 1번 주 출입구 상단에 위치한 5m x 2.5m 대형 조명광고 (1번/2번)입니다. 경주역은 경주 관광의 관문으로 외국인·내국인 관광객, 비즈니스 출장객, 가족 단위 이용객이 많아 야간에도 강력한 조명으로 시인성이 뛰어납니다. 1번과 2번 두 개의 조명사인이 나란히 배치되어 브랜드 이미지 제고와 경주 관광 홍보에 효과적입니다. 지역 브랜드, 공공기관, 기업 PR 캠페인에 추천합니다.","1번/2번 조명광고, 12,000,000원 (VAT 별도)",경상북도 경주시 건천읍 경주역로 80,12000000,4800,4800,N,true,있음,1,clean,,N,false,ktx_terminal
3,51,cmpwy0iwv000204jsg5oa2bu2,KTX 경주역 LED전광판 광고,2500000,35000,71.43,1050000,카피숫자없음,카피숫자없음,카피숫자없음,,,"경상북도 경주시 KTX 경주역 내 3번 위치에 설치된 LED전광판 매체입니다. 경주역은 유네스코 세계문화유산 도시 경주의 관문으로, 외국인 관광객, 비즈니스 출장객, 가족 여행객, 지역 주민 등 다양한 이용객이 집중되는 주요 교통 허브입니다. LED전광판으로 영상과 이미지를 생생하게 송출할 수 있어 브랜드 홍보와 경주 관광 마케팅에 효과적인 프리미엄 DOOH 매체입니다.","KTX 경주역 내 3번 위치에 설치된 LED전광판입니다. 경주역은 경주 관광의 관문으로 외국인·내국인 관광객, 비즈니스 출장객, 가족 단위 이용객이 많아 영상 송출을 통한 생생한 브랜드 홍보가 가능합니다. 하루 100회 이상(20초 기준) 송출되며, 경주 관광 홍보, 지역 브랜드, 공공기관, 기업 PR 캠페인에 최적화된 프리미엄 DOOH 매체입니다.","10,000,000원 (VAT 별도)",경상북도 경주시 건천읍 경주역로 80,10000000,4000,4000,N,false,없음,0,clean,,N,true,ktx_terminal
3,52,cmptklfa7000104jxmftxlrt7,45인승 리무진 버스 래핑 광고,3200000,45000,71.11,1350000,카피숫자없음,카피숫자없음,카피숫자없음,,,"45인승 대형 버스 전체 풀랩핑 광고 매체입니다. 서울·경기·지방 노선을 운행하며, 버스 외부를 완전 랩핑하여 강력한 시각적 임팩트와 이동형 지속 노출이 가능합니다. 차량 임대료, 유류비, 인건비가 포함된 올인클루시브 상품으로, 브랜드 이미지 강화와 대대적인 홍보에 최적화된 프리미엄 모빌리티 OOH 매체입니다.","45인승 대형 버스를 전체 풀랩핑하여 서울·경기·지방 노선을 운행합니다. 하루 약 50km 운행하며 강력한 이동형 노출을 제공합니다. 브랜드 전체를 버스에 입혀 시각적 임팩트가 매우 크며, 장기 캠페인과 지역 타겟 홍보에 특히 효과적인 프리미엄 버스랩핑 매체입니다.","서울 기준 5,500,000원/월 (차량임대료, 유류비, 인건비 포함, VAT 별도)",서울·경기·지방 주요 노선 (광고주 선택),5500000,1719,1719,N,true,있음,1,clean,,N,true,vehicle_wrap
3,53,cmqpabzxo000204l8xmqx12z8,구리 돌다리 사거리 전광판 광고,3200000,45000,71.11,1350000,카피숫자없음,카피숫자없음,카피숫자없음,,,"경기도 구리시 경춘로 228 돌다리 사거리에 위치한 대형 디지털 전광판입니다. 구리역 6번 출구 사거리와 구리전통시장, 중심 상권이 교차하는 구리시 최대 유동인구 지역에 설치되어 차량과 보행자 모두에게 높은 주목도를 제공합니다. 7m × 4m 크기의 20초 동영상 전광판으로, 구리역 이용객과 전통시장 방문객, 지역 주민을 동시에 타겟팅할 수 있는 생활밀착형 프리미엄 옥외광고 매체입니다.","구리시 최대 유동인구가 집중되는 돌다리 사거리에 위치한 대형 디지털 전광판으로, 구리역 6번 출구와 전통시장, 중심 상권을 연결하는 핵심 교차로에 설치되어 차량과 보행자 모두에게 강력한 노출이 가능합니다. 지역 타겟 광고와 생활밀착형 브랜드에 특히 효과적이며, 총 21구좌로 대량 집행도 가능한 실용적인 매체입니다.","3,000,000원 / 월 (1구좌, VAT 별도) / 총 21구좌 운영",경기도 구리시 경춘로 228 돌다리 사거리,3000000,938,938,N,false,없음,0,clean,,N,true,digital_signage
3,54,cmqitkt21000104l7f31igpr8,부산 BRT 버스쉘터 광고,8500000,120000,70.83,3600000,카피숫자없음,카피숫자없음,카피숫자없음,,,"부산광역시 중심도로(중앙대로, 가야대로)에 설치된 BRT 전용 버스쉘터 광고입니다. 총 59개 정류장에 SA등급 36기(72면)와 A등급 246기(492면)로 구성되어 있으며, 고사양 백라이트 구조로 주야간 모두 높은 시인성을 확보합니다. SA등급은 A등급과 1:1 패키지 판매가 가능하며, 장기 계약 시 최대 20% 할인 혜택을 제공하는 부산 대표 대중교통 OOH 매체입니다.","부산 BRT 버스쉘터는 중심도로에 위치해 차량과 보행자 모두에게 강력한 노출이 가능합니다. SA등급은 프리미엄 입지로 높은 인지도 효과를, A등급은 비용 효율이 뛰어나며, 두 등급을 1:1로 패키지 구성하면 부산 주요 동선을 효과적으로 커버할 수 있습니다.","SA등급: 3,000,000원 / A등급: 1,500,000원 (1기=2면, VAT 별도)","부산광역시 중앙대로, 가야대로 BRT 정류장 일대",3000000,353,353,N,false,없음,0,clean,,N,true,bus_shelter
3,55,cmqafbhc3000204jpkne5ybz6,AK플라자 분당점 스퀘어 LED 광고,5800000,85000,68.24,2550000,카피숫자없음,카피숫자없음,카피숫자없음,,,"경기도 성남시 분당구 AK플라자 분당 스퀘어 중앙에 설치된 대형 정사각형 LED 매체입니다. 9.2m × 9.2m 크기로 아트리움 중앙에 위치해 쇼핑몰 이용객의 시선을 강력하게 사로잡을 수 있는 프리미엄 실내 DOOH 매체입니다. 동영상과 이미지 소재 모두 송출 가능하며, 높은 인지도 제고 효과를 기대할 수 있습니다.","경기도 성남 AK플라자 분당 스퀘어 중앙 아트리움에 설치된 대형 정사각형 LED 매체(9.2m × 9.2m)입니다. 쇼핑몰 이용객의 주요 동선과 휴식 공간에서 압도적인 시인성을 확보할 수 있으며, 동영상과 이미지 소재 모두 송출 가능합니다. 높은 브랜드 인지도 제고 효과를 기대할 수 있는 프리미엄 실내 DOOH 매체입니다.","20초 1구좌 기준 월 4,000,000원 (VAT 별도)","경기 성남시 분당구 황새울로360번길 42 , 1층",4000000,690,690,N,false,없음,0,clean,,N,true,mall
3,56,cmox0ppcz000004l4r6sp277c,KTX 서울역 파노라마 전광판 광고,18500000,274000,67.52,8220000,카피숫자없음,카피숫자없음,카피숫자없음,,,"KTX 서울역 대합실에 설치된 초대형 파노라마 LED 미디어월입니다. 총 길이 112m, 높이 5.5m 규모의 압도적인 크기로, 서울역을 이용하는 연간 1억 명 이상의 유동인구에게 강력한 시각적 임팩트를 전달합니다. 기존 라이트박스에서 디지털로 전환되어 몰입형 콘텐츠와 듀얼형 콘텐츠 등 다양한 크리에이티브를 구현할 수 있는 프리미엄 역사 미디어입니다.","KTX 서울역 파노라마는 서울역 대합실에 위치한 초대형 파노라마 LED 미디어월입니다. 연간 1억 명 이상의 유동인구가 이용하는 서울의 관문에서 압도적인 크기와 몰입감으로 브랜드 메시지를 전달할 수 있습니다. 기존 정적 라이트박스에서 디지털로 전환되어 몰입형·듀얼형 등 다양한 콘텐츠 형식을 지원하며, KTX 이용객뿐만 아니라 지하철·자차·택시 이용객까지 폭넓게 타겟팅할 수 있는 최고 사양의 역사 미디어입니다.","1구좌 기준 월 80,000,000원 (VAT 별도)",서울 용산구 한강대로 405 KTX 서울역 대합실 파노라마 미디어월,80000000,4324,4324,N,false,있음,9,clean,,N,true,digital_signage
3,57,cmocx36r4000004k1yvrv6y13,더현대서울 사운즈 포레스트 미디어월 광고,1850000,27643,66.92,829290,카피숫자없음,카피숫자없음,카피숫자없음,,,더현대서울 사운즈 포레스트 미디어월은 백화점 중심부의 대형 실내 정원 공간 상단에 설치된 디지털 미디어입니다. 가로 44m 세로 7m 규모의 초대형 LED 스크린으로 구성되어 있으며 몰입감 높은 영상 노출이 가능합니다. 방문객 체류시간이 긴 공간 특성상 브랜드 콘텐츠 전달력과 감성적 연출 효과가 높습니다. 더현대서울은 국내외 관광객과 MZ세대가 집중 방문하는 대표적 복합문화 쇼핑공간으로 연간 방문객이 1억 명에 달합니다.,"더현대서울 사운즈 포레스트 상단에 설치된 초대형 가로 44m × 세로 7m 미디어월(GMW)입니다. 실내 정원 중심부에서 모든 층 방문객에게 몰입감 높은 노출이 가능하며, 긴 체류시간을 활용한 브랜드 스토리텔링과 감성 캠페인에 최적화된 프리미엄 실내 DOOH 매체입니다. 더현대서울의 고급 쇼핑·문화 공간 특성을 극대화합니다.","30초 기준 45,000,000원/월, 15초 28,000,000원/월 (VAT 별도), 한시적 운영(25.12~26.5)",서울 영등포구 여의대로 108 더현대서울,45000000,24324,24324,N,false,없음,0,clean,,N,true,mall
3,58,cmqa7mm2x000104lbnnn4rn6m,제주공항 1층 도착장 라이트박스 광고 (LB-01),2800000,42000,66.67,1260000,카피숫자없음,카피숫자없음,카피숫자없음,,,"제주국제공항 1층 도착장에 설치된 대형 라이트박스 백라이트 매체입니다. 3.8m × 1.5m 크기로 도착 승객과 픽업객의 시선을 집중적으로 사로잡을 수 있으며, 상시 노출이 가능한 프리미엄 공항 정적 OOH 매체입니다.","제주국제공항 1층 도착장에 설치된 대형 라이트박스(3.8m × 1.5m) 매체입니다. 도착 승객과 픽업객의 동선상 주요 위치에 설치되어 상시 노출이 가능하며, 제주 여행객 대상 브랜드 인지도 제고에 효과적인 공항 정적 OOH 매체입니다.","1기 기준 월 2,000만원 (VAT 별도)",제주특별자치도 제주시 공항로 2 제주국제공항 1층 도착장,20000000,7143,7143,N,false,없음,0,clean,,N,true,airport
3,59,cmqa924nc000204ky1c141kst,제주공항 국내선 출발/도착 DS 광고 (패키지),3200000,48000,66.67,1440000,카피숫자없음,카피숫자없음,카피숫자없음,,,"제주국제공항 내 국내선 3층 출발 A, 국내선 1층 도착, 국제선 3층 출발에 설치된 디지털 사이니지 패키지 매체입니다. 총 3개소에 대형·중형 사이니지가 배치되어 있으며, 공항 이용객의 주요 동선에서 높은 노출 효과를 기대할 수 있습니다. 20초 소재 기준 일 100회 이상 송출이 보장되는 공항 디지털 OOH 패키지입니다.","제주국제공항 내 디지털 사이니지 패키지 매체입니다. 국내선 3층 출발 A(300×200cm), 국내선 1층 도착(96×192cm), 국제선 3층 출발(240×236cm) 총 3개소에 설치되어 있으며, 공항 이용객의 주요 동선에서 일 100회 이상 송출이 보장됩니다. 소재는 광고주가 자체 제작하여 전달하는 방식입니다.","전체 패키지 월 7,500,000원 (VAT 별도)","제주특별자치도 제주시 공항로 2 제주국제공항 (국내선 3층 출발 A, 국내선 1층 도착, 국제선 3층 출발)",7500000,2344,2344,N,false,없음,0,clean,,N,true,digital_signage
3,60,cmqst9336000209kp6u0huka5,여의도역 지하철 5호선 CM보드 영상 광고 (디지털),3300000,50000,66,1500000,카피숫자없음,카피숫자없음,카피숫자없음,,,"지하철 5호선 여의도역에 설치된 CM보드 매체입니다. 총 8기 규모로, 금융·업무지구 중심에 위치한 역사입니다. 직장인 유동이 매우 높으며, SA 등급 기기가 다수 포함되어 프리미엄 브랜딩에 적합합니다.","여의도역 CM보드는 서울 최대 금융·업무지구에 위치한 매체입니다. 주중 낮 시간대 직장인·비즈니스 타겟에게 높은 노출 효율을 제공하며, SA 등급 기기가 많아 프리미엄 브랜딩에 적합합니다.",여의도역 전체 기준 (8기) / VAT 별도,서울 영등포구 여의대로 24 여의도역 대합실,5600000,1697,1697,N,false,없음,0,clean,,N,true,subway_station
3,61,cmqstczzv00030ajnxs3isw5w,여의도역 지하철 5호선 CM보드 조명 광고 (인쇄),3300000,50000,66,1500000,카피숫자없음,카피숫자없음,카피숫자없음,,,"지하철 5호선 여의도역에 설치된 CM보드 매체입니다. 총 8기 규모로, 금융·업무지구 중심에 위치한 역사입니다. 직장인 유동이 매우 높으며, SA 등급 기기가 다수 포함되어 프리미엄 브랜딩에 적합합니다.","여의도역 CM보드는 서울 최대 금융·업무지구에 위치한 매체입니다. 주중 낮 시간대 직장인·비즈니스 타겟에게 높은 노출 효율을 제공하며, SA 등급 기기가 많아 프리미엄 브랜딩에 적합합니다.",여의도역 전체 기준 (8기) / VAT 별도,서울 영등포구 여의대로 24 여의도역 대합실,5600000,1697,1697,N,false,없음,0,clean,,N,true,subway_station
3,63,cms4vx7fe000904jo2kzchcof,김해국제공항 진입로 광고,6200000,95000,65.26,2850000,카피숫자없음,카피숫자없음,카피숫자없음,,,"공항 진출입로에 설치되어 차량으로 김해국제공항 국내선·국제선을 이용하는 모든 인원에 강제 노출되는 매체입니다. 공항의 프리미엄 이미지를 광고에 연결시켜 긍정적 시너지를 창출하며, 동남권 항공교통의 요지로서 부산·김해·마산·경주·울산·진해 등 광역 커버리지를 보유합니다.",김해국제공항 진출입로에 설치된 전광판(중앙 9×5m ×2면) + 라이트박스(좌·우 7.4×4.5m ×4면) 패키지. 차량으로 공항을 이용하는 모든 국내선·국제선 인원에 강제 노출. 상업광고 70% / 공익 30% 운영. 동남권 항공교통 요지로서 높은 프리미엄 효과를 제공합니다.,전광판 2면 턴키 구좌 + 라이트박스 4면 포함 (VAT 별도). 1년 이상 계약 시 최초 화면제작 및 설치비용 지원,부산광역시 강서구 공항진입로 (김해국제공항 진출입로),32000000,5161,5161,N,false,없음,0,clean,,N,true,airport
